tec|Instagram plánuje kontroverzní změny v řazení obsahu, uživatelé panikaří
zpr|Trump podepsal nové protiruské sankce, zákon však označil za výrazně vadný
zpr|Třináctkrát trestaná žena obrala důchodce o statisíce
zpr|Senior si spletl vůz, s kladivem a šroubovákem se začal dobývat do cizího
spo|Co trápí zkušeného jihlavského útočníka Rabušice? Pata
ona|VIDEO: Kadeřnice předvádí, jak zkrotit ranní rozcuch ve vlasech
spo|Bývalý kouč Jihlavy: Rozhodčí přesně věděl, co dělá. Měl jasný úkol
zpr|Silnici mezi Hradcem a Hořicemi uzavřela nehoda, čtyři lidé se zranili
spo|Kouč Korejců o Strakovi: Martin se vůbec nezměnil
spo|Spokojenost na obou stranách. Gebre Selassie prodloužil smlouvu v Brémách
spo|VIDEO: Rashford, král debutů. Při premiérách dal gól Čechovi i Vaclíkovi
spo|Neymar jako Ronaldinho. Můžu se zlepšit, říká Brazilec po skvělém večeru
zpr|Kraj odvolal ředitelku muzea, kterou její podřízení nařkli ze šikany
spo|Selänne ano, Kariya ne. Kdy vyřadí Anaheim devítku svého kapitána?
spo|Pardubice promrhaly přesilovku, nováček je navíc v závěru ztrestal
spo|Jak Frydrych překvapil svět: Bronz? Cítil jsem se chvíli až nepatřičně
zpr|Je to zoufalý pokus mě zlikvidovat, reaguje Babiš. Opozice s vydáním souhlasí
ona|Čtenářský recept: Letní muffiny aneb pečeme bez mouky
spo|Basketbalisté podlehli na ME i Černé Hoře, naděje na postup je pryč
zpr|Policie: Obsah diskreditační nahrávky s Forejtem není trestným činem
zpr|Fotopastí v kabince jsem chtěl točit hrátky s manželkou, tvrdí zadržený
zpr|V plzeňském babyboxu našli dva novorozence, jeden je v kritickém stavu
zpr|V německém Koblenzi likvidovali bombu z války, pryč muselo 21 tisíc lidí
spo|Kraulař Micka postoupil do finále MS čtvrtým nejlepším časem
spo|0, 18, 23, 29. Každá vteřina se teď počítá. A velké finále Tour se blíží
ona|Hnis, pocení, vymačkávání. Expertky odpovídají na podivné otázky o akné
ona|Dívka, která byla klukem: Už v sedmi letech jsem věděla, že jsem jiná
spo|Gebre Selassie po neúspěchu: Nebyli jsme efektivní a chybělo nám finále
zpr|Rozmazlený bílý Američan, řekla profesorka o Warmbierovi. Přijde o práci
ona|Madonnina dcera se vrhla na modeling a rovnou ve velkém stylu
spo|Trenér Vrba: Potěšilo mě, jak jsme byli aktivní, remíza je zasloužená
spo|Do Paříže zbývalo jen 328 kilometrů. Vzdát je těžší psychicky, říká Cink
zpr|Útočníci na mopedu v Londýně v noci napadli kyselinou pět lidí
ona|Po porodu lékaři u ženy zjistili rakovinu. Nyní doufá, že se uzdraví
tec|Burger King chtěl zneužít digitální asistentku. Výsledek se (ne)povedl
zpr|Česko „dramaticky vysychá“. Dešťovka nabídne domácnostem až 105 tisíc
spo|Světový šampionát bikerů v Austrálii začíná, hlavním esem je Kulhavý
zpr|V Dubaji hořel známý mrakodrap Pochodeň, obyvatele včas evakuovali
spo|Trnitá cesta. Chci hrát největší turnaje s nejlepšími, tvrdí Martincová
spo|Zlín už počítá s Van Kesselem, ze Slavie láká i Tecla, ze Sparty mladíky
tec|Google chystá nový Chromecast
spo|Olivy, skály a živí mrtví. I Contador usmažil sám sebe v andaluské peci
spo|Trénink? Má oblíbená bolest, říká před MS v Račicích kanoista Fuksa
spo|DAVIS CUP ON-LINE: Veselý srovnal s Nizozemcem de Bakkerem na 1:1 na sety
zpr|Skupina mužů chtěla přes zastrašené chlapce vyloupit dům, tvrdí obžaloba
spo|Teplický obránce Krob před Slavií: Ten zápas nemá favorita
tec|Soudce potvrdil stažení studie o geneticky modifikované rýži
zpr|Zbytečný festival? Nechceme toleranci, ale respekt, hlásá Prague Pride
tec|Trump „doufá“, že Rusko hacklo ministryni USA a zveřejní maily Clintonové
tec|Překvapivá novinka od Sony: Kapesní fotoaparát s cenou téměř 100 tisíc
spo|Chrudimský střelec Dostálek: Domažlic mi ke konci bylo až líto
zpr|Putin tají přepychovou daču, tvrdí Navalnyj a ukazuje záběry z dronu
zpr|Kauza úniku ze spisů: soud zamítl stížnost na vazbu, obvinění jsou už venku
spo|Obránce Markov bude po odchodu z Montrealu hrát za Kazaň
spo|Stojka a skok z 27 metrů? Už z deseti to pěkně bolí, přiznává Navrátil
zpr|Rusko a NATO si vyměnily informace o cvičeních. Ukrajina je stále problém
spo|ZÁPISNÍK: Hukot pro Gatlina, oslavy Bolta a nábožné ticho
spo|Nedělat volejbal naplno? přemítala Kolocová. Teď však s Kvapilovou září
zpr|Dálnici na Aljašku máme díky černochům, uznaly USA po 75 letech
zpr|Trump si před akcí proti KLDR vyžádá souhlas Soulu, tvrdí Jihokorejci
zpr|Europoslanec Mach ukončí svůj mandát, nahradí ho zřejmě Payne
spo|Pastrňáka nevyměníme, odmítl spekulace generální manažer Bostonu
spo|Žďárský kouč Konečný si netroufá označit outsidery
tec|Proč už konečně víme, že Mars zažil tsunami a jeho oceán nebyl hrbolatý
spo|Juška v kvalifikaci přeskočil všechny. Teď se může stát cokoli, věří
zpr|Dieselgate zasáhla německé volby, politik si od VW nechal schválit projev
tec|Nahlédněte do nejtiššího místa na světě. Patří Microsoftu
spo|Jablonec - Zlín 2:0, první výhru v sezoně trefili Tecl s Mihálikem
spo|Po roce na rozcestí. Půjde Kornfeil do elitního týmu? Či o třídu výš?
zpr|Tajemný projekt Maven. Pentagon brzy nasadí proti islamistům algoritmy
ona|Co hrozí pleti, když se ochladí. Růžovce i chladové alergii lze předejít
spo|Soud rozhodl. Messi za daňové úniky do vězení nepůjde, zaplatí pokutu
spo|Útočníci nejsou. Vsadí Slovácko v úvodu na gymnazistu Kubalu?
spo|A co takhle platové stropy? Jak Bardetovci bušili a už i Froome zaútočil
spo|Druhou ligu nově vedou Budějovice, bod na ně ztrácí Vlašim
spo|V Polsku to chci pořádně rozbalit, plánuje si Pospíšil
zpr|Babí léto přijde až koncem září, příští dny budou chladnější a deštivé
ona|Nenechte své vlasy v létě uschnout. Pomohou vhodné šampony i oleje
spo|Alves neodejde do Manchesteru, ale do Paříže. Costa míří do Juventusu
zpr|Potoky u Varů slábnou, vodohospodáři zakázali brát z nich vodu
zpr|Za ubodání milenky dostal cizinec 12,5 roku. Na Kypru zavraždil další
ona|Sladké řezy jsou zase hit. Lahodí oku a zvládne je i začátečník
spo|Kvůli prasečímu moru na Zlínsku se částečně změní trasa Barum Rally
spo|Filip Rejlek chytá ryby pod okny, rád by polapil i vítězné finále
spo|Nizozemské fotbalistky zdolaly Dánsko a jsou evropskými šampionkami
zpr|Policista z Hradce zachránil v moři turistku. Ukázalo se, že je také Češka
tec|Takhle má vypadat evoluce. Brýle Epson Moverio BT-300 se povedly
spo|Rosický: Mohl to být krásný večer, ale finále je úplně zkažené
zpr|VIDEO: Motorkář ujížděl po chodnících i parkem, skončil v kotrmelcích
spo|Aru trpěl na Galibieru a na Frooma ztratil, etapu ovládl Roglič
spo|Plzeň - Olomouc 1:0, Viktoria je i nadále stoprocentní, rozhodl Pilař
ona|Kabát i stan v jednom. Nový projekt má pomoci uprchlíkům
tec|Tajné: Miniraketoplán X-37B právě zamířil do vesmíru. Obíhat tam může roky
zpr|U Náchoda sjel řidič do příkopu a mezi stromy, lékař mu už nepomohl
zpr|Německo schválilo zákon o sociálních sítích. Za závadný obsah hrozí pokuty
tec|Stop nudným videonávodům. Ovládání stroje si zkusíte ve virtuální realitě
zpr|Egypt chce zatočit s kmenovými sňatky, beduíny bez dokladů žene na úřady
tec|Proč je nám vedro, i když má vzduch teplotu našeho těla?
spo|Život v bazénu byl jednodušší, poznává plavecký fenomén Phelps
spo|Návrat do extraligy. Nic jiného karlovarský útočník Balán nebere
zpr|Pár zakrýval milování v baru hlasitou hudbou, sousedé zavolali strážníky
spo|Umí hokej i francouzsky. Montreal našel nového miláčka vášnivých davů
spo|Furch a Salák v KHL zase pomohli k výhře, tři Češi skórovali
zpr|Soud rozšířil Višváderovi trest. Bývalý exekutor si odpyká 11 let ve vězení
zpr|Ultimátum podle Kataru bylo vytvořeno tak, aby bylo odmítnuto
spo|Fotbalisté USA nedali dvě penalty, i tak na Zlatém poháru vyhráli skupinu
zpr|Na ubytovně v Humpolci byl zavražděn cizinec, policie už má podezřelého
spo|Do Račic pro tři medaile? Už jen Fuksa s Dostálem si dohromady věří na čtyři
spo|Mladá Boleslav otočila generálku na Evropskou ligu a má skalp Sturmu
zpr|Prázdné regály a nedostatek vody. Florida se připravuje na hurikán
zpr|Rusko se chystá k velké válce, prohlásil Porošenko v parlamentu
zpr|Smrtelná nehoda uzavřela na čtyři hodiny D2 ve směru na Slovensko
zpr|Bezpečnostní kontroly na Hradě budou i přes léto, mají být rychlejší
ona|Lucie se narodila hluchá. Díky implantátu může pracovat jako sestřička
zpr|VIDEO: Kde máte taxametr? Taxikáři napadli na letišti řidiče Uberu
spo|Nevyšel jim boj o NHL, jsou v extralize. Mohou se „navrátilci“ dostat na OH?
spo|Bottasova reakce byla nelidská, uvedl Vettel po závodě F1 v Rakousku
zpr|Mistrovství ČR v požárním sportu vyhráli hasiči z Moravskoslezského kraje
zpr|ANO si udržuje náskok, ČSSD zůstává třetí za komunisty, potvrzuje průzkum
spo|Voráčová s Aojamaovou ve Washingtonu slaví titul ve čtyřhře
zpr|Zdrogovaný zloděj hodinek napadl a zranil na služebně policistu
zpr|Polonahý muž utíkal po Brně s řetízkem, žena na něho křičela „zloděj“
spo|Reichel zkouší štěstí v Kanadě: Za dvě minuty na ledě bych se nezlepšil
tec|Měsíc od NASA a recepty Ládi Hrušky ve vašem tabletu
zpr|Na Benešovsku shořela chata i s autem. Škoda přesáhne milion korun
spo|Marc Gasol měl svůj den a Španělé jsou podesáté v řadě v semifinále
zpr|Znásilnění a mučení elektřinou. Ženy popsaly teror v Asadových věznicích
spo|Bída Boleslavi, „spokojený“ tým je u dna. Co s tím, šéfe Uhrine?
zpr|Dřevomorka ochromila registr vozidel, zastupitelé nemají kde jednat
tec|Po měsících cesty se evropsko-ruská mise ExoMars chystá hledat známky života
spo|Real bez Ronalda a Ramose remizoval s Valencií, bod zařídil Asensio
spo|Na MS v Londýně bylo zatím nominováno 23 atletů, Sýkora nepojede
zpr|Číšníci v Berlíně mluví čím dál víc pouze anglicky, místní reptají
zpr|Minimální mzda vzroste na 12 200 korun, rozhodla Sobotkova vláda
tec|Vyčistěte si tablet a vyzkoušejte noční režim prohlížeče
spo|Budím se i v noci. Na Laver Cup není manuál, říká organizátor Šafařík
spo|Časem medaili doceníme, říká mladý Šašinka. Už je v přípravě s Baníkem
spo|Šance jsou. Ale ke gólům pardubických hokejistů to zatím nevede
zpr|Muž v supermarketu ukradl sto padesát másel, chtěl je výhodně prodat
zpr|Bojujme proti korupci, pomáhejme uprchlíkům, vyzval kardinál na Velehradě
zpr|VIDEO: Opilý řidič ujížděl před policií, dokud nepřišel o pneumatiky
spo|Veselý, česká jednička: Už chci hrát v Davis Cupu tak, jak bych si přál
tec|Nová pětiúhelníková dlaždice unikala vědcům více než stovku let
zpr|Do čela FBI míří Christopher Wray, Trumpovu nominaci schválil Senát
ona|Příběh Jáchyma: Přítelkyně má nová prsa, mně se ale protiví
tec|Další ofenziva, další oběti. Před 100 lety lidé umírali u Langemarcku
zpr|Muž dostal na poli od souseda ránu nožem do hrudníku, další vykryl vidlemi
zpr|Zloděj z Rychnovska kradl téměř denně. Aby zmátl policii, měnil boty
zpr|Praha udělala tečku za Opencard, definitivně ukončila provoz systému
tec|Microsoft zrychluje, připravil dvě verze Windows 10 ve dvou dnech
spo|Finsko má skalp Francie, Gruzínci zaskočili litevské basketbalisty
zpr|Babiš není Kajínek, milost by nedostal, řekl Zeman. Chce vládu ANO s ČSSD
tec|Dokonalý důkaz sexismu? Ženy na eBay dostávají za stejné zboží méně
tec|Do vesmíru za zlomek ceny: Kanaďané pracují na 20kilometrové věži s výtahem
ona|Portské využijete do vaření i koktejlu. Tartaletka i telecí kotleta
zpr|Čínské bojové lodě plují do Baltského moře na společné manévry s Ruskem
ona|Nepodceňujte prevenci, vyzývá Luke Perry kvůli nálezu na tlustém střevě
zpr|Slavná pilotka Earhartová zemřela v japonském zajetí, naznačuje fotka
ona|Depp nechce vyplatit Heardové peníze po rozvodu, kvůli otevřenému dopisu
zpr|Vězni mají mobily, drogy i stříkačky, ukázala přepadovka na Borech
ona|Co všechno byste měli vědět o růžové "viagře": ptaly jsme se sexuologa
spo|Pozemní hokejistky prohrály s Irskem a sestoupily z elitní divize ME
zpr|Clintonová si vyřizuje účty za prohrané volby, v pamětech nikoho nešetří
spo|Ruský hokejista Zaripov může navzdory dopingovému trestu hrát v NHL
zpr|Pobřeží Ameriky pohlcují slané močály. Atlantik stoupá a lesy umírají
zpr|Řidič SUV objel cyklistu, protijedoucí auto skončilo na střeše
spo|Jeden z mých největších sportovních zážitků, rozplýval se Fuksa
ona|OBRAZEM: Trumpová bojkot návrhářů neřeší, stejně nosí luxusní kousky
spo|Karam Nazaretský. Dvoumetrový Arab zbořil bariéry a reprezentuje Izrael
spo|Téměř doma. Slukovou s Hermannovou na MS ve Vídni ženou plné tribuny
zpr|U bývalé vápenky v Bystrém nechal režisér Jasný zemřít pošťáka Bertina
spo|Výsledky ME volejbalistů 2017 v Polsku: Zlaté Rusko, Češi ve čtvrtfinále
ona|Průzkum: České švadleny na tom nejsou o moc líp než ty bangladéšské
tec|Tipy na zajímavé weby: Pošlete svého kandidáta do bitvy o Hrad
tec|YouTube zastavil propagandistický kanál Severní Koreje. Analytikům chybí
tec|Hotel propaguje chemtrails, nejezděte tam. Vtip, nebo vážná petice?
zpr|O. J. Simpson bude propuštěn z vězení, soud mu promine zbytek trestu
spo|Mám rychlý tým, pochvaluje si olomoucký trenér Jílek
zpr|Jančurův RegioJet zruší kvůli nedostatečné obsazenosti některé spoje
zpr|Americký torpédoborec se srazil s tankerem, pohřešuje se 10 námořníků
spo|Češi nevstřelili Slovensku jedinou branku, v přípravě padli 0:2
spo|Pětiseťáky mám rád, říká Berdych. Ve Wimbledonu je v nich neporazitelný
zpr|Předjíždění traktoru skončilo nehodou. V osobáku se zranili dva lidé
zpr|Pákistánský Taliban vydává ženský magazín. Radí, jak házet granátem
zpr|Divadelní fantom podvádět nepřestal, do vězení ale nemusí
zpr|Janouškův znalec dostal podmínku. Posudek hrubě zkreslil, rozhodl soud
ona|Při potratu musí lékaři dávat plodu anestezii. Vědci zákon Utahu kritizují
zpr|Do ruských stíhaček usednou ženy, poprvé od dob Stalinových sokolek
spo|Brodský útočník Milfait: Bez postupu do první ligy pro mě návrat nemá cenu
tec|Zemřeli na ebolu a teď tajně jezdí v africké MHD, varuje policie
zpr|Při nehodě na Liberecku zemřel spolujezdec. Nabourané auto našla policie
tec|Zkuste si Facebook očima „nepřítele“. Neuvěříte, co Obama řekl Trumpovi
ona|VIDEO: Jak posilovat při vaření, vyzkoušejte taneční cviky
zpr|Stát by měl lidem odpustit penále za dluhy, navrhuje Horáček
tec|Jak hrají sluchátka za cenu čtyř fabií? Přijďte si je poslechnout
ona|Děti můžete nosit v šátku a nosítku i v zimě, vzájemně se zahřejete
zpr|Starší z bratrů Michalákových dostal norské občanství. Matka nic nevěděla
spo|Nepustíte mě? Netrénuju. Dortmundský talent zlobí, chce do Barcelony
tec|Populární bezpečnostní kamera NEST „žere“ proud, i když  má být vypnutá
zpr|Expert: Nakažené kance by bylo nejlepší vystřílet, virus je extrémně odolný
tec|Alzheimerova choroba je přenosná. Ale nebojte se, nemocní vás nenakazí
spo|Když Froome udeřil, jen Contador se držel. Etapu má z úniku Alaphilippe
spo|Florbalové Czech Open, díl 25. Kvalitou převyšuje Pohár mistrů, říká šéf
spo|Staronový litvínovský tvrďák Baránek: Baráž mě zocelila
tec|Panasonic ukázal ultrazoom s báječnou světelností a 20Mpix bezzrcadlovku
tec|Tipy na zajímavé weby: Upozornění na výmoly i kriminalitu kolem vás
zpr|Vandal poškrábal na Smíchově přes čtyřicet aut, hledá ho policie
zpr|Kvůli zřícení střechy haly v České Třebové začala policie stíhat dva lidi
zpr|Výrobce drog zatkli policisté přímo při vaření, záhy objevili i pistoli
ona|VIDEO: Podvazky pro modelky i baculky. Dovolit si je může každá žena
tec|Vědci konečně rozplétají hlavní kontroverzi kolem globálního oteplování
zpr|Prázdné obchody a návrat strachu, vzpomíná pamětník na srpen 1968
tec|Robotická komedie. Stroje se pokusily napodobit práci hasiče
ona|Barrymore: V soukromí chodím nenalíčená s pupínky a válenkami na nohách
tec|Microsoft a MIT pracují na chytrém tetování
spo|Dálkař Juška na univerziádě o dva centimetry zlepšil český rekord
ona|Od bederní roušky po korzet: spodní prádlo v průběhu staletí
tec|Jaké je to mít PC na zádech? Má 4K rozlišení smysl? Přijďte to zjistit
ona|Sedíš u počítače a stará se Láďa, tvrdila vyměněná manželka
spo|Ginóbili i ve 40 letech pokračuje. V San Antoniu podepsal smlouvu
zpr|Manažer obžalovaný z neodvádění plateb za zaměstnance k soudu nepřišel
zpr|Trumpovi bují za zády drogový byznys, k jeho sídlu na Floridě míří feťáci
spo|Neatraktivní los: Plzeň má FCSB, Slavii čeká Astana, Zlín poletí do Ruska
zpr|KLDR platíme 25 let výpalné, tvrdí Trump. Diplomatické jednání odmítl
ona|Poradna: Syn chce za každou cenu zvíře, ale na péči o ně je moc malý
tec|Aplikace pro tablety: zjistěte, co měří senzory, nebo upravujte fotky
tec|Nový trend: Platit musíte celý život. Když přestanete, nic vám nezbude
ona|VIDEO: Jste vysoká? Noste proužky a áčkové sukně jako Michelle Obama
tec|Stolici vylučuje Západ špatně, říkají vědci. Turecký záchod je zdravější
spo|Liberecká volejbalistka Staňková: Budeme černým koněm extraligy
spo|Je to fraška, Schicka klidně prodáme jinam, hrozí majitel Sampdorie
ona|Poradna: Syn dává otevřeně přednost otci a odmítá mě, píše Julie
spo|Fotbalový Hradec přivábil posilu na levou stranu, přichází Funda
ona|Jarní trendy se slevou: stáhněte si ji do mobilu nebo vytiskněte
ona|OBRAZEM: Na Venuši nebo Marilyn? Kadeřnice barví vlasy podle slavných děl
zpr|Kanada a USA bojují s ničivými požáry. Američany povzbudila záchrana vlajky
zpr|Mé dítě si o pohlaví rozhodne samo, tvrdí rodič. Kanadské úřady souhlasí
zpr|Traktorista nezvládl svůj stroj a vypadl z kabiny, traktor ho přejel
spo|Bryant je polichocený, že Lakers vyřadí obě jeho čísla
zpr|Žena v pyžamu popíjela v garáži, zatím po ní pátral vrtulník s termovizí
zpr|„Cifršpionka“ chtěla služebním průkazem vymámit peníze ve směnárně
spo|1:6, 1:6. Bylo mi do breku. Ještěže nepřiletěl kanár, pravila Strýcová
zpr|Takový návrh nikdy neschválíme, kritizují europoslanci plány Mayové
spo|Liberečtí hokejisté neudrželi vedení a s Växjö padli v prodloužení
spo|Lacko po dvou čtvrtých místech dál bezpečně vede ME tahačů
zpr|Uzavírka silnice na Dukovany prodlouží i evakuační trasu
spo|Londýnem nekončím. Přijde mi škoda zabalit to, ujasnila si Hejnová
spo|Porážka v poslední sekundě. Čechy obral o vítězství turecký Muhammed
zpr|Ve Vršovicích srazilo auto seniora, střet nepřežil
ona|Jak dlouho mají děti spát? Večerku jim dejte v osm, vzkazují lékaři rodičům
zpr|Sedmnáctiletá matka nechtěla budit dítě, v rozžhaveném autě zemřelo
spo|Koledovali jsme si o gól, ale hecli jsme se, oddechl si Chramosta
spo|Lukaku má namířeno do Manchesteru United, Rooney do Evertonu
tec|iPhone vyhnal nejstarší konektor. Jak bude vypadat budoucnost sluchátek?
zpr|Venezuelský parlament přišel o moc, rozhodují Madurovi věrní
zpr|Podvodník a zloděj kvůli údajné chybě v textovce vydíral známého
spo|Senzační zpráva: mladý obránce Matějů míří z Plzně do anglické ligy
spo|Nejdřív zahodil penaltu, pak Messi dvěma góly rozhodl o výhře Barcelony
zpr|Dvojice sjela na motorce ze srázu, náraz je katapultoval přes řidítka
spo|Exnymburský Dixon v Aténách zazářil, ale hrozilo mu vězení za zabití
zpr|Pobytu za mřížemi se nevyhnul, prozradil se nehodou na motocyklu
zpr|Útočníka v obchodu zastavila střelecká šampionka. Sama už přepadená byla
zpr|Policisté dopadli muže, který přepadl pošty. Hrozí mu deset let za mřížemi
spo|Vybučený Kyrgios srazil Nadala: Menší zápasy odchodím, tohle mě nabudí
tec|Antikoncepce v jediné stříkačce. DNA Vakcína blokuje plodnost myší
tec|Uber pod palbou kritiky. Na svých mapách prý ukazuje neexistující taxi
ona|Čtenářský recept: Zeleninová spirála
zpr|Opozice stupňuje protesty proti Madurovi, chce obsadit nejvyšší soud
zpr|V jihočeském moři se utopily vesnice i tvrdá práce starousedlíků
spo|Tenisový turnaj v Liberci vyhrál Sousa, tleskal mu i Krpálek
spo|Jandač: Na OH by se Jágr připravil i v Kladně. Ale teď to není realita
zpr|Řidička na sedadle rovnala padající jídlonosiče, skončila s autem na boku
tec|Že to nikoho nenapadlo dřív: papírová odstředivka je laboratoř na provázku
ona|Piperová: Ve třiceti po mně nemůžete chtít, abych vypadala na dvacet
spo|Bez Satoranského i bez Veselého. Kvalifikace MS musí najít nové hrdiny
zpr|Kvůli migrantům posílíme hraniční kontroly, hlásí Rakousko. Čekají se kolony
spo|Ani druhé angažmá ve Slavii nevydrželo dlouho, Tecl se vrací do Jablonce
zpr|Do Skoků kdysi mířily tisíce poutníků. Dnes zbyl kostel a dva domy
zpr|VIDEO: Cizinec v Praze ohobloval kradené porsche. Chytili ho díky defektu
tec|Překvapení na Plutu. Má modrou oblohu
zpr|Konec července proprší, teploty nepřekročí dvacítku. Léto se vrátí v pátek
spo|Po 34 letech! Finalista Holuša říká: Já běháním žiju. A tohle je odměna
tec|Google po letech přestane při vyhledávání rovnou načítat výsledky
tec|Protipirátská BSA schválně mate. Žádný alternativní trest pro piráta nepadl
spo|Kdybych začal spurtovat dřív, mohl jsem být i třetí, litoval Kreuziger
zpr|Němci mohli útočníka z Hamburku vrátit do Norska, lhůtu ale propásli
zpr|VIDEO: Muž mával nožem na vrátného v porodnici, vytáhl jej i na strážníky
tec|Sonda New Horizons dostala nový cíl. Dorazí k němu na nový rok 2019
zpr|Auto na D10 bouralo do cisterny s louhem, řidič osobáku od nehody utekl
zpr|Muž střílel v Plzni po sekáčích trávy ze vzduchovky, dvakrát se trefil
tec|Pozor na nový trik, zákeřný web se tváří jako dotazník prohlížeče
ona|Z uprchlického tábora na mola. Modelka v hidžábu okouzlila módní svět
zpr|Mladík při skoku do vody narazil do skály, záchranáři k němu museli na člunu
spo|Už nevyvádím, přemýšlím, tvrdí Lacko. A míří na evropský trůn
zpr|VIDEO: Strážníci v Praze naháněli řidiče dodávky, nadýchal přes tři promile
spo|Dva české páry plážových volejbalistek mezi elitou. Co bude dál?
zpr|Rozhledna na Sněžníku stála přes 70 let, nakonec ji odstřelili Poláci
spo|Syrový rozjezd. Slavii chybí góly ze hry, Plzeň bojuje na úkor kvality
zpr|Merkelová mírní své „ne“ sňatkům homosexuálů: Hlasujme podle svědomí
zpr|Zaorálek s Kalouskem se přeli o zdravotnictví. Má být stejné pro všechny?
zpr|Policisté chytili vykradače automobilů, bral hlavně elektroniku
tec|Stalin svému synovi nepomohl. „Neměníme nadporučíka za polního maršála!“
zpr|Lidé budou volit prezidenta v prvním kole 12. a 13. ledna, oznámil Štěch
tec|Virtuální realita už není jen na hraní. HTC Vive cvičí hasiče
tec|Jak dostat z bankomatu cizí peníze. Experti přišli na tři způsoby
ona|Díky sociálním sítím jsem sebevědomá, říká žena s poruchou pigmentu
zpr|Na mírové mise půjde méně peněz, rozhodlo shromáždění OSN
spo|Na Spartu můžeme jet s určitým klidem, říká Hofmann ze Slovácka
zpr|Cizinci přijdou o povolení k pobytu po pravomocném odsouzení, kývli poslanci
zpr|Plyn i vodní děla. Demonstrace proti summitu G20 se zvrhla v ostré potyčky
zpr|Pan Králík, do ředitelny! Školáci v Mostě se učili bránit teroristům
zpr|Do Prahy přijeli fanoušci CZ Bělehrad, policie dva z nich zatkla
zpr|Saúdská Arábie na plážích rozjíždí turismus. Ženy přitom halí až po paty
tec|HP oficiálně ukázal batoh pro virtuální realitu a externí grafiku
zpr|Muži odnášeli samopaly z vybuchlého skladu ve Vrběticích, stíhá je policie
tec|Lidé se začínají bát internetu. Omezují nákupy i diskutování
ona|Potravinová intolerance může být původce vašich záhadných potíží
spo|Česká naděje Reisingerová mizí do Barcelony. Do Ameriky ji to netáhlo
spo|Olomoučtí baseballisté splnili cíl. A teď? Sní o finále
zpr|KLDR je jasným nebezpečím, ale Čína větší hrozbou, říká japonský expert
zpr|Podařilo se nám zamezit šíření požáru, hlásí portugalští hasiči
zpr|Slavnosti vína zlákaly politiky. Přijel Hilšer či Feri, Gazdík měl kroj
zpr|Desetiletá holčička po znásilnění otěhotněla, interrupci zakázal soud
spo|Plzeň povede jako nový kapitán Kadlec. Play-off je základ, plánuje
zpr|Kim vyhrotil slovní přestřelku s Trumpem, lidé na Guamu mají strach
spo|Vítězná premiéra. Volejbalisté vstoupili do ME výhrou nad Slovenskem
spo|ON-LINE: Získá Nadal letos druhý grandslam? Španěl ovládl i druhý set
tec|Vědci zkoušejí proti viru zika bojovat léky, které už jsou na trhu
zpr|Výzvy k nenávisti vůči nemuslimům svoboda slova nekryje, rozhodl Štrasburk
tec|Rusko otestuje mezikontinentální raketu posledního soudu Sarmat
tec|K nové flešce od SanDisku se tablety a telefony připojí i bez drátů
spo|Chceme Bořila i návrat Kadeřábka s Krejčím, hlasovali čtenáři o sestavě
zpr|Sen o divoké vodě pod Lipnem by mohlo vyřešit obnovení Spirova kanálu
spo|Dukla hlásí posilu do obrany. Přichází zkušený stoper Jiránek
zpr|Brusel zahájil řízení s Polskem kvůli soudní reformě, hrozí mu sankce
zpr|Muže při sekání trávy přejelo vlastní auto, museli ho oživovat
tec|Periodické tabulce přibyly čtyři nové prvky. Žádný dlouho nevydrží
spo|Plzeň nás přejela, uznal liberecký trenér Trpišovský
tec|Praha se stane pupkem technického světa. Bude hostit CES Unveiled
zpr|Zemřela novinářka Slávka Peroutková, bylo jí 94 let
spo|Překvapení v Baníku, zkušený stoper Zápotočný v klubu skončil
spo|Cyklisty čeká na Krakonošově cyklomaratonu pekelné stoupání
zpr|Muž se před policisty oběsil na stromě. Když ho odřízli, ještě je napadl
tec|Japonci chtějí na zahájení své olympiády ohromit. Budou „padat hvězdy“
ona|OBRAZEM: Jarmark vybral na Matěje i sestry přes sto tisíc korun
spo|Llull se zranil a Španělům nepomůže. Real už hledá za kapitána náhradu
ona|Sexkoučka: rozmnožovací způsob milování diskvalifikuje zážitky žen
spo|Mazáci i navrátilci. Jak bude vypadat kádr olympijských favoritů?
spo|Obránce Hybš jde ze Sparty do Liberce, nechtěný Holek míří do Dukly
ona|Pivoňková víla: První dámu Číny proslavilo opěvování režimu i šatník
tec|Co se stane, když do letadla uhodí blesk? Křídlo Boeingu 707 vybuchlo
tec|Končí podpora poslední edice Windows XP, o kterou se Microsoft staral
spo|Recept na góly? Hrát co nejjednodušeji a s chladnou hlavou, řekl Hušbauer
ona|OBRAZEM: Matka s dcerou se líčí jako kreslené postavičky
zpr|Česko touží po „svém Trumpovi“ nejvíc z evropských zemí, tvrdí časopis
tec|Rok 2016 ve vesmíru: nalezení „druhé Země“, přistání na kometě i havárie
ona|Narodila jsem se s dětskou mozkovou obrnou. Ústav rodiče zavrhli
zpr|Vzpomínejte na mě jako na mučedníka, vzkázal útočník z Champs-Elysées rodině
spo|Jeden tip mi vyšel. Lugano, svěřil se stoper plzeňský Hejda
spo|Grygera o manažerském údělu: Odjíždím brzy ráno, vracím se v noci
spo|Ekonom: Z fotbalu je větší showbyznys, cena hráče se neurčuje jen na hřišti
